;tweet;step01;tokens;tokens_perbaikan;Stop_removal;step02;ProcessedText
3741;"aku memilhmu bukan karna aku sayang kamu. Dan bukan pula karna aku mencintai kamu. Tetapi,aku memilih kamu karna hati dan jiwa serta ""diriku"" sendiri mencintaimu.";aku memilhmu bukan karna aku sayang kamu dan bukan pula karna aku mencintai kamu tetapi aku memilih kamu karna hati dan jiwa serta diriku sendiri mencintaimu;['aku', 'memilhmu', 'bukan', 'karna', 'aku', 'sayang', 'kamu', 'dan', 'bukan', 'pula', 'karna', 'aku', 'mencintai', 'kamu', 'tetapi', 'aku', 'memilih', 'kamu', 'karna', 'hati', 'dan', 'jiwa', 'serta', 'diriku', 'sendiri', 'mencintaimu'];['aku', 'memilhmu', 'bukan', 'karna', 'aku', 'sayang', 'kamu', 'dan', 'bukan', 'pula', 'karna', 'aku', 'mencintai', 'kamu', 'tetapi', 'aku', 'memilih', 'kamu', 'karna', 'hati', 'dan', 'jiwa', 'serta', 'diriku', 'sendiri', 'mencintaimu'];['memilhmu', 'karna', 'sayang', 'karna', 'mencintai', 'memilih', 'karna', 'hati', 'jiwa', 'diriku', 'mencintaimu'];memilhmu karna sayang karna mencintai memilih karna hati jiwa diriku mencintaimu;memilhmu karna sayang karna cinta pilih karna hati jiwa diri cinta
3742;partner bobo wktu di bali, dpt tmpt spesial dong bentuknya rumah gazebo trs di atas kolam renang tp di pojokan haha spesial bgt kan ya. btw see u!!;partner bobo wktu di bali dpt tmpt spesial dong bentuknya rumah gazebo trs di atas kolam renang tp di pojokan haha spesial bgt kan ya btw see repeated;['partner', 'bobo', 'wktu', 'di', 'bali', 'dpt', 'tmpt', 'spesial', 'dong', 'bentuknya', 'rumah', 'gazebo', 'trs', 'di', 'atas', 'kolam', 'renang', 'tp', 'di', 'pojokan', 'haha', 'spesial', 'bgt', 'kan', 'ya', 'btw', 'see', 'repeated'];['partner', 'bobo', 'wktu', 'di', 'bali', 'dpt', 'tmpt', 'spesial', 'dong', 'bentuknya', 'rumah', 'gazebo', 'trs', 'di', 'atas', 'kolam', 'renang', 'tp', 'di', 'pojokan', 'haha', 'spesial', 'banget', 'kan', 'ya', 'btw', 'see', 'repeated'];['partner', 'bobo', 'wktu', 'bali', 'dpt', 'tmpt', 'spesial', 'bentuknya', 'rumah', 'gazebo', 'trs', 'kolam', 'renang', 'tp', 'pojokan', 'haha', 'spesial', 'banget', 'ya', 'btw', 'see', 'repeated'];partner bobo wktu bali dpt tmpt spesial bentuknya rumah gazebo trs kolam renang tp pojokan haha spesial banget ya btw see repeated;partner bobo wktu bal dpt tmpt spesial bentuk rumah gazebo trs kolam renang tp pojok haha spesial banget ya btw see repeated
3743;Sayang banget sama orang tuaku yg satu ini.. selalu ada tempat untukku di hatinya.. Tempat curhat, tempat ngadu, tempat ketawa.. Selamat beribadah Haji menjadi Tamu Allah ya Bunda Sani dan ayah;sayang banget sama orang tuaku yg satu ini repeated selalu ada tempat untukku di hatinya repeated tempat curhat tempat ngadu tempat ketawa repeated selamat beribadah haji menjadi tamu allah ya bunda sani dan ayah;['sayang', 'banget', 'sama', 'orang', 'tuaku', 'yg', 'satu', 'ini', 'repeated', 'selalu', 'ada', 'tempat', 'untukku', 'di', 'hatinya', 'repeated', 'tempat', 'curhat', 'tempat', 'ngadu', 'tempat', 'ketawa', 'repeated', 'selamat', 'beribadah', 'haji', 'menjadi', 'tamu', 'allah', 'ya', 'bunda', 'sani', 'dan', 'ayah'];['sayang', 'banget', 'sama', 'orang', 'tuaku', 'yang', 'satu', 'ini', 'repeated', 'selalu', 'ada', 'tempat', 'untukku', 'di', 'hatinya', 'repeated', 'tempat', 'curhat', 'tempat', 'ngadu', 'tempat', 'ketawa', 'repeated', 'selamat', 'beribadah', 'haji', 'menjadi', 'tamu', 'allah', 'ya', 'bunda', 'sani', 'dan', 'ayah'];['sayang', 'banget', 'orang', 'tuaku', 'repeated', 'untukku', 'hatinya', 'repeated', 'curhat', 'ngadu', 'ketawa', 'repeated', 'selamat', 'beribadah', 'haji', 'tamu', 'allah', 'ya', 'bunda', 'sani', 'ayah'];sayang banget orang tuaku repeated untukku hatinya repeated curhat ngadu ketawa repeated selamat beribadah haji tamu allah ya bunda sani ayah;sayang banget orang tua repeated untuk hati repeated curhat ngadu ketawa repeated selamat ibadah haji tamu allah ya bunda sani ayah
3744;"Itu mbak nya ga pantes ngomong kasar walau harga fondaition nya selangit, toh ga bakal bisa cantik selama nya gara"" itu fondaition. Karena kecantikan itu hanya untuk smentara entar jga tua keriput trus mati, kecantikan di dunia ini hanyalah sementara";itu mbak nya ga pantes ngomong kasar walau harga fondaition nya selangit toh ga bakal bisa cantik selama nya gara itu fondaition karena kecantikan itu hanya untuk smentara entar jga tua keriput trus mati kecantikan di dunia ini hanyalah sementara;['itu', 'mbak', 'nya', 'ga', 'pantes', 'ngomong', 'kasar', 'walau', 'harga', 'fondaition', 'nya', 'selangit', 'toh', 'ga', 'bakal', 'bisa', 'cantik', 'selama', 'nya', 'gara', 'itu', 'fondaition', 'karena', 'kecantikan', 'itu', 'hanya', 'untuk', 'smentara', 'entar', 'jga', 'tua', 'keriput', 'trus', 'mati', 'kecantikan', 'di', 'dunia', 'ini', 'hanyalah', 'sementara'];['itu', 'mbak', 'nya', 'tidak', 'pantes', 'ngomong', 'kasar', 'walau', 'harga', 'fondaition', 'nya', 'selangit', 'toh', 'tidak', 'bakal', 'bisa', 'cantik', 'selama', 'nya', 'gara', 'itu', 'fondaition', 'karena', 'kecantikan', 'itu', 'hanya', 'untuk', 'smentara', 'entar', 'jga', 'tua', 'keriput', 'trus', 'mati', 'kecantikan', 'di', 'dunia', 'ini', 'hanyalah', 'sementara'];['mbak', 'nya', 'pantes', 'ngomong', 'kasar', 'harga', 'fondaition', 'nya', 'selangit', 'cantik', 'nya', 'gara', 'fondaition', 'kecantikan', 'smentara', 'entar', 'jga', 'tua', 'keriput', 'trus', 'mati', 'kecantikan', 'dunia'];mbak nya pantes ngomong kasar harga fondaition nya selangit cantik nya gara fondaition kecantikan smentara entar jga tua keriput trus mati kecantikan dunia;mbak nya pantes ngomong kasar harga fondaition nya langit cantik nya gara fondaition cantik smentara entar jga tua keriput trus mati cantik dunia
3745;padahal w udh chat dia, save nomor w. dan w ganti nomor wa pas di hari ultah w. bener bener sedih, dll. dan tadi bisa 1 ruangan ujian it 1 jam kurang, karna udh campur aduk salting w keluar duluan;padahal udh chat dia save nomor dan ganti nomor wa pas di hari ultah bener bener sedih dll dan tadi bisa number ruangan ujian it number jam kurang karna udh campur aduk salting keluar duluan;['padahal', 'udh', 'chat', 'dia', 'save', 'nomor', 'dan', 'ganti', 'nomor', 'wa', 'pas', 'di', 'hari', 'ultah', 'bener', 'bener', 'sedih', 'dll', 'dan', 'tadi', 'bisa', 'number', 'ruangan', 'ujian', 'it', 'number', 'jam', 'kurang', 'karna', 'udh', 'campur', 'aduk', 'salting', 'keluar', 'duluan'];['padahal', 'udh', 'chat', 'dia', 'save', 'nomor', 'dan', 'ganti', 'nomor', 'wa', 'pas', 'di', 'hari', 'ultah', 'bener', 'bener', 'sedih', 'dll', 'dan', 'tadi', 'bisa', 'number', 'ruangan', 'ujian', 'it', 'number', 'jam', 'kurang', 'karna', 'udh', 'campur', 'aduk', 'salting', 'keluar', 'duluan'];['udh', 'chat', 'save', 'nomor', 'ganti', 'nomor', 'wa', 'pas', 'ultah', 'bener', 'bener', 'sedih', 'dll', 'number', 'ruangan', 'ujian', 'it', 'number', 'jam', 'karna', 'udh', 'campur', 'aduk', 'salting', 'duluan'];udh chat save nomor ganti nomor wa pas ultah bener bener sedih dll number ruangan ujian it number jam karna udh campur aduk salting duluan;udh chat save nomor ganti nomor wa pas ultah bener bener sedih dll number ruang uji it number jam karna udh campur aduk salting duluan
3746;[USERNAME] [USERNAME] mhn maaf smua beliau itu pemimpin low biarkan dia bekerja ... semua pemimpin pasti pencitraan contoh nya banyak tp biarkan mereka bekerja ... apapun yg terjadi ... krn sdh jd pemimpin sebab nilai sang pencipta lebih hakiki;allcaps username allcaps allcaps username allcaps mhn maaf smua beliau itu pemimpin low biarkan dia bekerja repeated semua pemimpin pasti pencitraan contoh nya banyak tp biarkan mereka bekerja repeated apapun yg terjadi repeated krn sdh jd pemimpin sebab nilai sang pencipta lebih hakiki;['allcaps', 'username', 'allcaps', 'allcaps', 'username', 'allcaps', 'mhn', 'maaf', 'smua', 'beliau', 'itu', 'pemimpin', 'low', 'biarkan', 'dia', 'bekerja', 'repeated', 'semua', 'pemimpin', 'pasti', 'pencitraan', 'contoh', 'nya', 'banyak', 'tp', 'biarkan', 'mereka', 'bekerja', 'repeated', 'apapun', 'yg', 'terjadi', 'repeated', 'krn', 'sdh', 'jd', 'pemimpin', 'sebab', 'nilai', 'sang', 'pencipta', 'lebih', 'hakiki'];['allcaps', 'username', 'allcaps', 'allcaps', 'username', 'allcaps', 'mhn', 'maaf', 'smua', 'beliau', 'itu', 'pemimpin', 'low', 'biarkan', 'dia', 'bekerja', 'repeated', 'semua', 'pemimpin', 'pasti', 'pencitraan', 'contoh', 'nya', 'banyak', 'tp', 'biarkan', 'mereka', 'bekerja', 'repeated', 'apapun', 'yang', 'terjadi', 'repeated', 'karena', 'sdh', 'jd', 'pemimpin', 'sebab', 'nilai', 'sang', 'pencipta', 'lebih', 'hakiki'];['allcaps', 'username', 'allcaps', 'allcaps', 'username', 'allcaps', 'mhn', 'maaf', 'smua', 'beliau', 'pemimpin', 'low', 'biarkan', 'repeated', 'pemimpin', 'pencitraan', 'contoh', 'nya', 'tp', 'biarkan', 'repeated', 'apapun', 'repeated', 'sdh', 'jd', 'pemimpin', 'nilai', 'sang', 'pencipta', 'hakiki'];allcaps username allcaps allcaps username allcaps mhn maaf smua beliau pemimpin low biarkan repeated pemimpin pencitraan contoh nya tp biarkan repeated apapun repeated sdh jd pemimpin nilai sang pencipta hakiki;allcaps username allcaps allcaps username allcaps mhn maaf smua beliau pimpin low biar repeated pimpin citra contoh nya tp biar repeated apa repeated sdh jd pimpin nilai sang cipta hakiki
3747;Dulu waktu kecil kan ditakut2in kalo makan biji buah, bijinya bakal numbuh di perut. Pas itu gue makan semangka dong, bijinya ketelen. Terus gue nangis takut jadi pohon semangka;dulu waktu kecil kan ditakut2in kalo makan biji buah bijinya bakal numbuh di perut pas itu gue makan semangka dong bijinya ketelen terus gue nangis takut jadi pohon semangka;['dulu', 'waktu', 'kecil', 'kan', 'ditakut2in', 'kalo', 'makan', 'biji', 'buah', 'bijinya', 'bakal', 'numbuh', 'di', 'perut', 'pas', 'itu', 'gue', 'makan', 'semangka', 'dong', 'bijinya', 'ketelen', 'terus', 'gue', 'nangis', 'takut', 'jadi', 'pohon', 'semangka'];['dulu', 'waktu', 'kecil', 'kan', 'ditakut2in', 'kalo', 'makan', 'biji', 'buah', 'bijinya', 'bakal', 'numbuh', 'di', 'perut', 'pas', 'itu', 'gue', 'makan', 'semangka', 'dong', 'bijinya', 'ketelen', 'terus', 'gue', 'nangis', 'takut', 'jadi', 'pohon', 'semangka'];['ditakut2in', 'kalo', 'makan', 'biji', 'buah', 'bijinya', 'numbuh', 'perut', 'pas', 'gue', 'makan', 'semangka', 'bijinya', 'ketelen', 'gue', 'nangis', 'takut', 'pohon', 'semangka'];ditakut2in kalo makan biji buah bijinya numbuh perut pas gue makan semangka bijinya ketelen gue nangis takut pohon semangka;ditakut2in kalo makan biji buah biji numbuh perut pas gue makan semangka biji ketelen gue nang takut pohon semangka
3748;Cie yg beneran mau ngabdi banget biar dibilang pahlawan pendidikan wkwkwkwkkw Apalah dayaku ikutan program ginian cuma biar sering jalan jalan HAHAHAHAHAH;cie yg beneran mau ngabdi banget biar dibilang pahlawan pendidikan wkwkwkwkkw apalah dayaku ikutan program ginian cuma biar sering jalan jalan allcaps hahahahahah allcaps;['cie', 'yg', 'beneran', 'mau', 'ngabdi', 'banget', 'biar', 'dibilang', 'pahlawan', 'pendidikan', 'wkwkwkwkkw', 'apalah', 'dayaku', 'ikutan', 'program', 'ginian', 'cuma', 'biar', 'sering', 'jalan', 'jalan', 'allcaps', 'hahahahahah', 'allcaps'];['cie', 'yang', 'beneran', 'mau', 'ngabdi', 'banget', 'biar', 'dibilang', 'pahlawan', 'pendidikan', 'wkwkwkwkkw', 'apalah', 'dayaku', 'ikutan', 'program', 'ginian', 'cuma', 'biar', 'sering', 'jalan', 'jalan', 'allcaps', 'hahahahahah', 'allcaps'];['cie', 'beneran', 'ngabdi', 'banget', 'biar', 'dibilang', 'pahlawan', 'pendidikan', 'wkwkwkwkkw', 'apalah', 'dayaku', 'ikutan', 'program', 'ginian', 'biar', 'jalan', 'jalan', 'allcaps', 'hahahahahah', 'allcaps'];cie beneran ngabdi banget biar dibilang pahlawan pendidikan wkwkwkwkkw apalah dayaku ikutan program ginian biar jalan jalan allcaps hahahahahah allcaps;cie beneran ngabdi banget biar bilang pahlawan didik wkwkwkwkkw apa daya ikut program ginian biar jalan jalan allcaps hahahahahah allcaps
3749;Ekspektasi Emak : makanya kamu jangan capek-capek jadi sakit kan main mulu sih Realita : sokorr ,salah mu dewe dolan ae ,domongi kon nek omah ae ange eram #recehkantwiter;ekspektasi emak makanya kamu jangan capek capek jadi sakit kan main mulu sih realita sokorr salah mu dewe dolan ae domongi kon nek omah ae ange eram hashtag receh kan twiter hashtag;['ekspektasi', 'emak', 'makanya', 'kamu', 'jangan', 'capek', 'capek', 'jadi', 'sakit', 'kan', 'main', 'mulu', 'sih', 'realita', 'sokorr', 'salah', 'mu', 'dewe', 'dolan', 'ae', 'domongi', 'kon', 'nek', 'omah', 'ae', 'ange', 'eram', 'hashtag', 'receh', 'kan', 'twiter', 'hashtag'];['ekspektasi', 'emak', 'makanya', 'kamu', 'jangan', 'capek', 'capek', 'jadi', 'sakit', 'kan', 'main', 'mulu', 'sih', 'realita', 'sokorr', 'salah', 'mu', 'dewe', 'dolan', 'ae', 'domongi', 'kon', 'nek', 'omah', 'ae', 'ange', 'eram', 'hashtag', 'receh', 'kan', 'twiter', 'hashtag'];['ekspektasi', 'emak', 'capek', 'capek', 'sakit', 'main', 'mulu', 'sih', 'realita', 'sokorr', 'salah', 'mu', 'dewe', 'dolan', 'ae', 'domongi', 'kon', 'nek', 'omah', 'ae', 'ange', 'eram', 'hashtag', 'receh', 'twiter', 'hashtag'];ekspektasi emak capek capek sakit main mulu sih realita sokorr salah mu dewe dolan ae domongi kon nek omah ae ange eram hashtag receh twiter hashtag;ekspektasi emak capek capek sakit main mulu sih realita sokorr salah mu dewe dolan ae domongi kon nek omah ae ange eram hashtag receh twiter hashtag
3750;paling seneng kalo berobat di bandung. sama konsulen bisa sharing, becanda. lah kalo di bali ngeliat konsulen cuma bisa nunduk sambil senyum kecut;paling seneng kalo berobat di bandung sama konsulen bisa sharing becanda lah kalo di bali ngeliat konsulen cuma bisa nunduk sambil senyum kecut;['paling', 'seneng', 'kalo', 'berobat', 'di', 'bandung', 'sama', 'konsulen', 'bisa', 'sharing', 'becanda', 'lah', 'kalo', 'di', 'bali', 'ngeliat', 'konsulen', 'cuma', 'bisa', 'nunduk', 'sambil', 'senyum', 'kecut'];['paling', 'seneng', 'kalo', 'berobat', 'di', 'bandung', 'sama', 'konsulen', 'bisa', 'sharing', 'becanda', 'lah', 'kalo', 'di', 'bali', 'ngeliat', 'konsulen', 'cuma', 'bisa', 'nunduk', 'sambil', 'senyum', 'kecut'];['seneng', 'kalo', 'berobat', 'bandung', 'konsulen', 'sharing', 'becanda', 'kalo', 'bali', 'ngeliat', 'konsulen', 'nunduk', 'senyum', 'kecut'];seneng kalo berobat bandung konsulen sharing becanda kalo bali ngeliat konsulen nunduk senyum kecut;neng kalo obat bandung konsulen sharing becanda kalo bal ngeliat konsulen nunduk senyum kecut
3751;[USERNAME] ter dimana pun lu berada sekarang gua cuman mau bilang rasa sayang gua ke lu ga pernah berubah , gua nungguin lu disini :) kalo emang leave tolong jangan lupain gua ya hehe kaya gua yang ga akan lupain lu , gua baru sadar kalo gua emg syg lu dar;allcaps username allcaps ter dimana pun lu berada sekarang gua cuman mau bilang rasa sayang gua ke lu ga pernah berubah gua nungguin lu disini happy kalo emang leave tolong jangan lupain gua ya hehe kaya gua yang ga akan lupain lu gua baru sadar kalo gua emg syg lu dar;['allcaps', 'username', 'allcaps', 'ter', 'dimana', 'pun', 'lu', 'berada', 'sekarang', 'gua', 'cuman', 'mau', 'bilang', 'rasa', 'sayang', 'gua', 'ke', 'lu', 'ga', 'pernah', 'berubah', 'gua', 'nungguin', 'lu', 'disini', 'happy', 'kalo', 'emang', 'leave', 'tolong', 'jangan', 'lupain', 'gua', 'ya', 'hehe', 'kaya', 'gua', 'yang', 'ga', 'akan', 'lupain', 'lu', 'gua', 'baru', 'sadar', 'kalo', 'gua', 'emg', 'syg', 'lu', 'dar'];['allcaps', 'username', 'allcaps', 'ter', 'dimana', 'pun', 'lu', 'berada', 'sekarang', 'gua', 'cuman', 'mau', 'bilang', 'rasa', 'sayang', 'gua', 'ke', 'lu', 'tidak', 'pernah', 'berubah', 'gua', 'nungguin', 'lu', 'disini', 'happy', 'kalo', 'emang', 'leave', 'tolong', 'jangan', 'lupain', 'gua', 'ya', 'hehe', 'kaya', 'gua', 'yang', 'tidak', 'akan', 'lupain', 'lu', 'gua', 'baru', 'sadar', 'kalo', 'gua', 'emg', 'syg', 'lu', 'dar'];['allcaps', 'username', 'allcaps', 'ter', 'dimana', 'lu', 'gua', 'cuman', 'bilang', 'sayang', 'gua', 'lu', 'berubah', 'gua', 'nungguin', 'lu', 'happy', 'kalo', 'emang', 'leave', 'tolong', 'lupain', 'gua', 'ya', 'hehe', 'kaya', 'gua', 'lupain', 'lu', 'gua', 'sadar', 'kalo', 'gua', 'emg', 'syg', 'lu', 'dar'];allcaps username allcaps ter dimana lu gua cuman bilang sayang gua lu berubah gua nungguin lu happy kalo emang leave tolong lupain gua ya hehe kaya gua lupain lu gua sadar kalo gua emg syg lu dar;allcaps username allcaps ter mana lu gua cuman bilang sayang gua lu ubah gua nungguin lu happy kalo emang leave tolong lupain gua ya hehe kaya gua lupain lu gua sadar kalo gua emg syg lu dar
3752;Seperti katak dalam tempurung, kepercayaan berlebih terhadap hegemoni ilmu sains dan teknologi sebagai solusi dari beragam permasalahan di Indonesia, juga adalah dogma Sila google 'scientism' Sila google 'arogansi alumni ITB' Eh;seperti katak dalam tempurung kepercayaan berlebih terhadap hegemoni ilmu sains dan teknologi sebagai solusi dari beragam permasalahan di indonesia juga adalah dogma sila google scientism sila google arogansi alumni allcaps itb allcaps eh;['seperti', 'katak', 'dalam', 'tempurung', 'kepercayaan', 'berlebih', 'terhadap', 'hegemoni', 'ilmu', 'sains', 'dan', 'teknologi', 'sebagai', 'solusi', 'dari', 'beragam', 'permasalahan', 'di', 'indonesia', 'juga', 'adalah', 'dogma', 'sila', 'google', 'scientism', 'sila', 'google', 'arogansi', 'alumni', 'allcaps', 'itb', 'allcaps', 'eh'];['seperti', 'katak', 'dalam', 'tempurung', 'kepercayaan', 'berlebih', 'terhadap', 'hegemoni', 'ilmu', 'sains', 'dan', 'teknologi', 'sebagai', 'solusi', 'dari', 'beragam', 'permasalahan', 'di', 'indonesia', 'juga', 'adalah', 'dogma', 'sila', 'google', 'scientism', 'sila', 'google', 'arogansi', 'alumni', 'allcaps', 'itb', 'allcaps', 'eh'];['katak', 'tempurung', 'kepercayaan', 'berlebih', 'hegemoni', 'ilmu', 'sains', 'teknologi', 'solusi', 'beragam', 'permasalahan', 'indonesia', 'dogma', 'sila', 'google', 'scientism', 'sila', 'google', 'arogansi', 'alumni', 'allcaps', 'itb', 'allcaps', 'eh'];katak tempurung kepercayaan berlebih hegemoni ilmu sains teknologi solusi beragam permasalahan indonesia dogma sila google scientism sila google arogansi alumni allcaps itb allcaps eh;katak tempurung percaya lebih hegemoni ilmu sains teknologi solusi agam masalah indonesia dogma sila google scientism sila google arogansi alumni allcaps itb allcaps eh
3753;Gua ngeri aja gitu pas berbela sungkawa niat hati mengirimkan emot sedih tapi yg dipencet malah emot ketawa terbahak bahak.;gua ngeri aja gitu pas berbela sungkawa niat hati mengirimkan emot sedih tapi yg dipencet malah emot ketawa terbahak bahak;['gua', 'ngeri', 'aja', 'gitu', 'pas', 'berbela', 'sungkawa', 'niat', 'hati', 'mengirimkan', 'emot', 'sedih', 'tapi', 'yg', 'dipencet', 'malah', 'emot', 'ketawa', 'terbahak', 'bahak'];['gua', 'ngeri', 'saja', 'gitu', 'pas', 'berbela', 'sungkawa', 'niat', 'hati', 'mengirimkan', 'emot', 'sedih', 'tapi', 'yang', 'dipencet', 'malah', 'emot', 'ketawa', 'terbahak', 'bahak'];['gua', 'ngeri', 'gitu', 'pas', 'berbela', 'sungkawa', 'niat', 'hati', 'mengirimkan', 'emot', 'sedih', 'dipencet', 'emot', 'ketawa', 'terbahak', 'bahak'];gua ngeri gitu pas berbela sungkawa niat hati mengirimkan emot sedih dipencet emot ketawa terbahak bahak;gua ngeri gitu pas bela sungkawa niat hati kirim emot sedih pencet emot ketawa bahak bahak
3754;Tidak disemua tempat kita boleh melaksanakan sholat, salah satunya di bangunan yang didirikan untuk kekafiran (salah satunya gereja). Aku berlindung kepada ALLAAH SWT. dari godaan setan yang terkutuk;tidak disemua tempat kita boleh melaksanakan sholat salah satunya di bangunan yang didirikan untuk kekafiran salah satunya gereja aku berlindung kepada allcaps allaah swt allcaps dari godaan setan yang terkutuk;['tidak', 'disemua', 'tempat', 'kita', 'boleh', 'melaksanakan', 'sholat', 'salah', 'satunya', 'di', 'bangunan', 'yang', 'didirikan', 'untuk', 'kekafiran', 'salah', 'satunya', 'gereja', 'aku', 'berlindung', 'kepada', 'allcaps', 'allaah', 'swt', 'allcaps', 'dari', 'godaan', 'setan', 'yang', 'terkutuk'];['tidak', 'disemua', 'tempat', 'kita', 'boleh', 'melaksanakan', 'sholat', 'salah', 'satunya', 'di', 'bangunan', 'yang', 'didirikan', 'untuk', 'kekafiran', 'salah', 'satunya', 'gereja', 'aku', 'berlindung', 'kepada', 'allcaps', 'allaah', 'swt', 'allcaps', 'dari', 'godaan', 'setan', 'yang', 'terkutuk'];['disemua', 'melaksanakan', 'sholat', 'salah', 'satunya', 'bangunan', 'didirikan', 'kekafiran', 'salah', 'satunya', 'gereja', 'berlindung', 'allcaps', 'allaah', 'swt', 'allcaps', 'godaan', 'setan', 'terkutuk'];disemua melaksanakan sholat salah satunya bangunan didirikan kekafiran salah satunya gereja berlindung allcaps allaah swt allcaps godaan setan terkutuk;semua laksana sholat salah satu bangun diri kafir salah satu gereja lindung allcaps allaah swt allcaps goda setan kutuk
3755;dulu tiap hari main game mulu, ngomong2 kasar, mau jadi apa?! sekarang tiap hari main game mulu, ngomong2 kasar, mau jadi apa?! yutuber gaming :') #recehkantwitter;dulu tiap hari main game mulu ngomong2 kasar mau jadi apa repeated sekarang tiap hari main game mulu ngomong2 kasar mau jadi apa repeated yutuber gaming happy hashtag receh kan twitter hashtag;['dulu', 'tiap', 'hari', 'main', 'game', 'mulu', 'ngomong2', 'kasar', 'mau', 'jadi', 'apa', 'repeated', 'sekarang', 'tiap', 'hari', 'main', 'game', 'mulu', 'ngomong2', 'kasar', 'mau', 'jadi', 'apa', 'repeated', 'yutuber', 'gaming', 'happy', 'hashtag', 'receh', 'kan', 'twitter', 'hashtag'];['dulu', 'tiap', 'hari', 'main', 'game', 'mulu', 'ngomong2', 'kasar', 'mau', 'jadi', 'apa', 'repeated', 'sekarang', 'tiap', 'hari', 'main', 'game', 'mulu', 'ngomong2', 'kasar', 'mau', 'jadi', 'apa', 'repeated', 'yutuber', 'gaming', 'happy', 'hashtag', 'receh', 'kan', 'twitter', 'hashtag'];['main', 'game', 'mulu', 'ngomong2', 'kasar', 'repeated', 'main', 'game', 'mulu', 'ngomong2', 'kasar', 'repeated', 'yutuber', 'gaming', 'happy', 'hashtag', 'receh', 'twitter', 'hashtag'];main game mulu ngomong2 kasar repeated main game mulu ngomong2 kasar repeated yutuber gaming happy hashtag receh twitter hashtag;main game mulu ngomong2 kasar repeated main game mulu ngomong2 kasar repeated yutuber gaming happy hashtag receh twitter hashtag
3756;Tbh, saya sebenarnya ngga ada niatan buat bikin 'short thread about child marriage' tapi berhubung hal ini sudah menjadi hal yang 'lumrah' bagi sebagian masyarakat tertentu, hal ini tidak akan pernah ada habisnya untuk dibahas. Sekian.;tbh saya sebenarnya ngga ada niatan buat bikin short thread about child marriage tapi berhubung hal ini sudah menjadi hal yang lumrah bagi sebagian masyarakat tertentu hal ini tidak akan pernah ada habisnya untuk dibahas sekian;['tbh', 'saya', 'sebenarnya', 'ngga', 'ada', 'niatan', 'buat', 'bikin', 'short', 'thread', 'about', 'child', 'marriage', 'tapi', 'berhubung', 'hal', 'ini', 'sudah', 'menjadi', 'hal', 'yang', 'lumrah', 'bagi', 'sebagian', 'masyarakat', 'tertentu', 'hal', 'ini', 'tidak', 'akan', 'pernah', 'ada', 'habisnya', 'untuk', 'dibahas', 'sekian'];['tbh', 'saya', 'sebenarnya', 'ngga', 'ada', 'niatan', 'buat', 'bikin', 'short', 'thread', 'about', 'child', 'marriage', 'tapi', 'berhubung', 'hal', 'ini', 'sudah', 'menjadi', 'hal', 'yang', 'lumrah', 'bagi', 'sebagian', 'masyarakat', 'tertentu', 'hal', 'ini', 'tidak', 'akan', 'pernah', 'ada', 'habisnya', 'untuk', 'dibahas', 'sekian'];['tbh', 'ngga', 'niatan', 'bikin', 'short', 'thread', 'about', 'child', 'marriage', 'berhubung', 'lumrah', 'masyarakat', 'habisnya', 'dibahas', 'sekian'];tbh ngga niatan bikin short thread about child marriage berhubung lumrah masyarakat habisnya dibahas sekian;tbh ngga niat bikin short thread about child marriage hubung lumrah masyarakat habis bahas sekian
3757;Persoalan THR, gaji ke-13, dan tukil, sepertinya bukan hal yang sepele. Baik bagi yang tidak menerima, menerima tapi terlambat, dan dari mana itu didapat.;persoalan allcaps thr allcaps gaji ke number dan tukil sepertinya bukan hal yang sepele baik bagi yang tidak menerima menerima tapi terlambat dan dari mana itu didapat;['persoalan', 'allcaps', 'thr', 'allcaps', 'gaji', 'ke', 'number', 'dan', 'tukil', 'sepertinya', 'bukan', 'hal', 'yang', 'sepele', 'baik', 'bagi', 'yang', 'tidak', 'menerima', 'menerima', 'tapi', 'terlambat', 'dan', 'dari', 'mana', 'itu', 'didapat'];['persoalan', 'allcaps', 'thr', 'allcaps', 'gaji', 'ke', 'number', 'dan', 'tukil', 'sepertinya', 'bukan', 'hal', 'yang', 'sepele', 'baik', 'bagi', 'yang', 'tidak', 'menerima', 'menerima', 'tapi', 'terlambat', 'dan', 'dari', 'mana', 'itu', 'didapat'];['allcaps', 'thr', 'allcaps', 'gaji', 'number', 'tukil', 'sepele', 'menerima', 'menerima', 'terlambat'];allcaps thr allcaps gaji number tukil sepele menerima menerima terlambat;allcaps thr allcaps gaji number tukil sepele terima terima lambat
3758;MANIS BANGET SIH TAMBAH SAYANG KAN YA AMPUN JIMIN ADABYU BUING BUING;allcaps manis banget sih tambah sayang kan ya ampun jimin adabyu buing buing allcaps;['allcaps', 'manis', 'banget', 'sih', 'tambah', 'sayang', 'kan', 'ya', 'ampun', 'jimin', 'adabyu', 'buing', 'buing', 'allcaps'];['allcaps', 'manis', 'banget', 'sih', 'tambah', 'sayang', 'kan', 'ya', 'ampun', 'jimin', 'adabyu', 'buing', 'buing', 'allcaps'];['allcaps', 'manis', 'banget', 'sih', 'sayang', 'ya', 'ampun', 'jimin', 'adabyu', 'buing', 'buing', 'allcaps'];allcaps manis banget sih sayang ya ampun jimin adabyu buing buing allcaps;allcaps manis banget sih sayang ya ampun jimin adabyu buing buing allcaps
